-57.583443,-12.520313,5,1,32
-48.48996,-1.0679107,6,1,32
-42.00884,6.9824605,7,1,32
-23.956554,27.82826,8,1,32
5.826057,59.7235,9,1,32
74.489876,98.914154,10,1,32
390.18936,-32.855297,11,1,32
-67.249344,-30.769033,0,1,33
-64.24181,-25.250147,1,1,33
-62.17027,-22.584711,2,1,33
-62.1191,-21.244658,3,1,33
-60.201595,-16.74621,4,1,33
-58.335945,-13.674934,5,1,33
-50.017757,-2.4603748,6,1,33
-41.074398,9.741114,7,1,33
-19.426306,34.380424,8,1,33
13.447657,67.7708,9,1,33
78.07129,105.44855,10,1,33
392.72147,-25.478226,11,1,33
-68.06562,-26.953882,0,1,34
-66.16339,-24.715618,1,1,34
-64.26582,-22.414948,2,1,34
-64.3285,-21.521702,3,1,34
-62.1462,-17.814472,4,1,34
-58.105545,-12.921426,5,1,34
-50.205128,-2.9125707,6,1,34
-41.659157,7.535319,7,1,34
-22.14236,30.603191,8,1,34
11.99994,64.71478,9,1,34
82.24813,105.39266,10,1,34
397.60757,-29.789927,11,1,34
-67.75006,-31.203314,0,1,35
-65.91003,-28.613764,1,1,35
-63.843464,-26.493052,2,1,35
-63.78479,-26.426867,3,1,35
-60.547947,-22.215307,4,1,35
-56.077847,-16.618204,5,1,35
-49.397278,-8.72247,6,1,35
-40.72749,0.8621425,7,1,35
-24.087093,19.644896,8,1,35
6.603485,46.017307,9,1,35
81.99339,78.39055,10,1,35
410.36227,-68.69438,11,1,35
-66.58669,-32.702778,0,1,36
-65.00643,-28.227184,1,1,36
-63.005867,-26.457222,2,1,36
-62.709797,-25.595541,3,1,36
-60.351322,-21.545383,4,1,36
-55.03509,-15.13317,5,1,36
-48.828117,-7.684665,6,1,36
-40.600895,1.2899247,7,1,36
-18.51915,24.726013,8,1,36
20.247732,58.430847,9,1,36
89.63262,73.84164,10,1,36
431.76093,-82.050095,11,1,36
-65.56125,-31.895365,0,1,37
-63.65262,-26.719938,1,1,37
-61.799194,-24.291178,2,1,37
-61.811436,-23.045023,3,1,37
-59.944057,-19.55986,4,1,37
-54.556717,-12.573744,5,1,37
-46.466785,-2.4279895,6,1,37
-36.79976,9.304541,7,1,37
-19.343884,26.996485,8,1,37
17.38372,59.642857,9,1,37
92.55781,89.04237,10,1,37
433.64435,-60.738018,11,1,37
-65.61005,-34.05767,0,1,38
-63.33147,-29.108707,1,1,38
-60.923103,-26.580187,2,1,38
-60.404766,-25.531158,3,1,38
-58.07778,-22.159988,4,1,38
-54.24982,-17.859516,5,1,38
-43.12323,-4.7449293,6,1,38
-33.843147,4.1460223,7,1,38
-14.904001,23.566778,8,1,38
20.186811,55.269093,9,1,38
89.51973,81.40326,10,1,38
445.25217,-80.02555,11,1,38
-65.44725,-35.568043,0,1,39
-63.87308,-31.125797,1,1,39
-62.720646,-29.935778,2,1,39
-62.045895,-29.52761,3,1,39
-60.733665,-27.70111,4,1,39
-54.9806,-21.083204,5,1,39
-47.921974,-14.074166,6,1,39
-34.24841,-1.3634152,7,1,39
-15.75728,14.850082,8,1,39
18.342876,41.04712,9,1,39
89.478645,58.349255,10,1,39
421.86398,-96.64626,11,1,39
-67.44475,-38.699997,0,1,40
-66.19617,-35.47066,1,1,40
-67.22328,-36.96327,2,1,40
-66.28988,-35.73292,3,1,40
-61.361115,-30.195448,4,1,40
-57.993866,-27.502817,5,1,40
-54.261826,-22.661041,6,1,40
-39.430534,-6.9502306,7,1,40
-24.582874,10.653369,8,1,40
-1.4270924,31.049553,9,1,40
41.96918,47.321617,10,1,40
298.54834,-90.46454,11,1,40
-67.74962,-35.99637,0,1,41
-65.06154,-32.932514,1,1,41
-64.02847,-31.28914,2,1,41
-61.955406,-28.480583,3,1,41
-57.800396,-22.11229,4,1,41
-52.217827,-14.422938,5,1,41
-42.875576,-3.711813,6,1,41
-35.61646,4.6989584,7,1,41
-20.77857,20.401255,8,1,41
13.459748,51.05973,9,1,41
80.818085,71.72125,10,1,41
412.15363,-73.840324,11,1,41
-66.694336,-30.130352,0,1,42
-64.46304,-25.800797,1,1,42
-63.22455,-24.112175,2,1,42
-62.241077,-21.837381,3,1,42
-60.476982,-17.659147,4,1,42
-59.023773,-15.106923,5,1,42
-48.73806,-0.7614174,6,1,42
-41.7436,8.624411,7,1,42
-21.337324,31.450027,8,1,42
15.14308,67.55086,9,1,42
84.003555,103.37245,10,1,42
386.23483,-22.640038,11,1,42
-65.68689,-33.063377,0,1,43
-63.259304,-27.04971,1,1,43
-60.675377,-24.099632,2,1,43
-60.986088,-23.28426,3,1,43
-58.332176,-18.86552,4,1,43
-54.606297,-13.976144,5,1,43
-46.24072,-4.1460447,6,1,43
-33.139744,10.409826,7,1,43
-11.154202,32.490818,8,1,43
21.545952,63.10814,9,1,43
87.980225,93.54385,10,1,43
476.87946,-77.61093,11,1,43
-65.29482,-33.336445,0,1,44
-63.000843,-27.285854,1,1,44
-60.566235,-24.544868,2,1,44
-60.684975,-23.421324,3,1,44
-58.220665,-19.099247,4,1,44
-54.01554,-13.767589,5,1,44
-45.56613,-3.6719584,6,1,44
-32.034176,11.033619,7,1,44
-13.0023365,30.367989,8,1,44
19.335398,60.803032,9,1,44
83.82551,92.73467,10,1,44
473.25433,-73.824486,11,1,44
-67.71295,-32.03752,0,1,45
-65.50779,-27.30585,1,1,45
-62.025505,-23.200964,2,1,45
-61.321926,-21.694918,3,1,45
-59.65766,-18.803259,4,1,45
-57.41347,-15.84899,5,1,45
-48.814556,-5.6459384,6,1,45
-38.688354,5.985748,7,1,45
-16.602274,29.523626,8,1,45
17.563719,61.97021,9,1,45
92.36895,90.2419,10,1,45
396.71146,-40.339863,11,1,45
-67.69718,-29.609838,0,1,46
-65.267784,-25.680698,1,1,46
-62.728054,-23.276936,2,1,46
-62.540485,-22.823538,3,1,46
-56.99061,-16.179216,4,1,46
-55.315685,-14.389767,5,1,46
-45.198902,-1.7718052,6,1,46
-35.387184,9.562732,7,1,46
-14.595242,30.982826,8,1,46
21.053633,61.978336,9,1,46
101.583206,92.181175,10,1,46
423.00818,-50.70988,11,1,46
-67.35644,-32.075294,0,1,47
-64.80008,-26.639143,1,1,47
-61.72791,-23.19642,2,1,47
-60.9984,-21.733881,3,1,47
-59.310287,-18.886364,4,1,47
-55.247932,-13.714832,5,1,47
-48.909225,-6.1223345,6,1,47
-41.377247,2.338657,7,1,47
-28.145193,18.317831,8,1,47
2.734309,47.763317,9,1,47
60.32696,73.608154,10,1,47
345.546,-58.37253,11,1,47
-67.82848,-31.579105,0,1,48
-64.95385,-27.72203,1,1,48
-62.382996,-24.90288,2,1,48
-62.490704,-24.835327,3,1,48
-58.93448,-19.961437,4,1,48
-57.49782,-18.006187,5,1,48
-45.89457,-3.6882343,6,1,48
-33.784267,9.793169,7,1,48
-14.083204,29.009415,8,1,48
20.977962,58.723743,9,1,48
95.24058,83.24057,10,1,48
412.61627,-55.80009,11,1,48
-69.368835,-24.990873,0,1,49
-68.214714,-24.877172,1,1,49
-66.05475,-22.445782,2,1,49
-63.84909,-19.380894,3,1,49
-59.93663,-15.028763,4,1,49
-56.82944,-11.680635,5,1,49
-45.387947,2.1306443,6,1,49
-35.624985,13.755636,7,1,49
-15.574373,34.235825,8,1,49
18.331902,64.12743,9,1,49
95.150505,98.20293,10,1,49
420.88306,-48.96622,11,1,49
